"t_stamp","boucherville/deck shop/line 51/standard/status"
"2024-03-26 12:09:18.627","3"
"2024-03-26 12:09:25.641","6"
"2024-03-26 12:10:16.892","7"
"2024-03-26 12:10:22.403","2"
"2024-03-26 12:11:08.624","6"
"2024-03-26 12:17:28.551","7"
"2024-03-26 12:17:32.568","2"
"2024-03-26 12:18:39.294","6"
"2024-03-26 12:19:51.519","7"
"2024-03-26 12:19:56.558","2"
"2024-03-26 12:20:48.494","6"
"2024-03-26 12:26:35.484","2"
"2024-03-26 13:07:37.381","3"
"2024-03-26 13:07:38.384","6"
"2024-03-26 13:09:36.394","7"
"2024-03-26 13:09:43.408","2"
"2024-03-26 13:12:11.349","3"
"2024-03-26 13:12:17.354","6"
"2024-03-26 13:14:13.801","7"
"2024-03-26 13:14:18.486","2"
"2024-03-26 13:14:45.640","6"
"2024-03-26 13:15:26.726","7"
"2024-03-26 13:15:31.736","2"
"2024-03-26 13:17:30.526","6"
"2024-03-26 13:19:14.276","7"
"2024-03-26 13:19:19.281","2"
"2024-03-26 13:20:54.491","6"
"2024-03-26 13:33:54.929","7"
"2024-03-26 13:33:59.485","2"
"2024-03-26 13:34:35.579","6"
"2024-03-26 13:39:46.003","7"
"2024-03-26 13:39:50.521","2"
"2024-03-26 13:40:11.570","3"
"2024-03-26 13:40:12.571","6"
"2024-03-26 13:43:18.611","7"
"2024-03-26 13:43:23.624","2"
"2024-03-26 13:45:16.687","6"
"2024-03-26 13:47:39.477","7"
"2024-03-26 13:47:44.488","2"
"2024-03-26 13:48:06.543","6"
"2024-03-26 13:51:01.600","7"
"2024-03-26 13:51:03.604","2"
"2024-03-26 13:54:38.654","6"
"2024-03-26 13:56:13.880","7"
"2024-03-26 13:56:19.890","2"
"2024-03-26 13:57:08.079","3"
"2024-03-26 13:57:10.083","6"
"2024-03-26 13:59:23.432","7"
"2024-03-26 13:59:28.446","2"
"2024-03-26 14:00:01.013","3"
"2024-03-26 14:00:02.015","6"
"2024-03-26 14:02:17.423","7"
"2024-03-26 14:02:23.436","2"
"2024-03-26 14:02:45.485","6"
"2024-03-26 14:07:46.795","7"
"2024-03-26 14:07:51.599","2"
"2024-03-26 14:08:15.644","6"
"2024-03-26 14:14:55.073","7"
"2024-03-26 14:15:00.086","2"
"2024-03-26 14:15:47.682","6"
"2024-03-26 14:27:10.138","7"
"2024-03-26 14:27:16.142","2"
"2024-03-26 14:27:55.271","6"
"2024-03-26 14:29:26.498","7"
"2024-03-26 14:29:32.508","2"
"2024-03-26 14:30:43.812","3"
"2024-03-26 14:30:44.814","6"
"2024-03-26 14:32:12.758","7"
"2024-03-26 14:32:18.766","2"
"2024-03-26 14:36:35.930","6"
"2024-03-26 14:39:13.645","7"
"2024-03-26 14:39:18.658","2"
"2024-03-26 14:40:17.353","6"
"2024-03-26 14:44:08.503","7"
"2024-03-26 14:44:14.367","2"
"2024-03-26 14:45:11.692","6"
"2024-03-26 14:47:59.571","7"
"2024-03-26 14:48:09.611","2"
"2024-03-26 14:58:27.525","3"
"2024-03-26 14:58:32.538","6"
"2024-03-26 14:59:04.600","7"
"2024-03-26 14:59:09.604","2"
"2024-03-26 14:59:40.708","6"
"2024-03-26 15:00:09.725","7"
"2024-03-26 15:00:12.741","2"
"2024-03-26 15:01:03.352","3"
"2024-03-26 15:01:08.365","6"
"2024-03-26 15:03:37.280","7"
"2024-03-26 15:03:42.289","2"
"2024-03-26 15:04:50.105","6"
"2024-03-26 15:06:17.059","7"
"2024-03-26 15:06:22.467","2"
"2024-03-26 15:07:38.393","6"
"2024-03-26 15:09:15.348","7"
"2024-03-26 15:09:20.363","2"
"2024-03-26 15:11:48.563","3"
"2024-03-26 15:11:49.566","6"
"2024-03-26 15:13:21.300","7"
"2024-03-26 15:13:26.313","2"
"2024-03-26 15:14:41.991","3"
"2024-03-26 15:14:42.495","6"
"2024-03-26 15:16:58.963","7"
"2024-03-26 15:17:03.976","2"
"2024-03-26 15:17:44.056","6"
"2024-03-26 15:20:52.451","7"
"2024-03-26 15:20:56.095","2"
"2024-03-26 15:20:59.112","6"
"2024-03-26 15:22:03.116","7"
"2024-03-26 15:22:12.139","2"
"2024-03-26 16:57:14.475","3"
"2024-03-26 16:57:20.489","6"
"2024-03-26 17:00:15.608","2"
"2024-03-26 17:00:16.607","6"
"2024-03-26 17:04:05.409","2"
"2024-03-26 17:04:38.574","3"
"2024-03-26 17:04:40.583","6"
"2024-03-26 17:06:59.487","7"
"2024-03-26 17:07:00.490","2"
"2024-03-26 17:08:20.181","3"
"2024-03-26 17:08:23.191","6"
"2024-03-26 17:09:47.435","2"
"2024-03-26 17:09:57.471","6"
"2024-03-26 17:12:52.575","7"
"2024-03-26 17:12:57.587","2"
"2024-03-26 17:13:26.648","3"
"2024-03-26 17:13:27.653","6"
"2024-03-26 17:13:45.183","7"
"2024-03-26 17:13:47.185","2"
"2024-03-26 17:14:28.552","3"
"2024-03-26 17:14:30.554","6"
"2024-03-26 17:17:30.684","7"
"2024-03-26 17:17:34.202","2"
"2024-03-26 17:17:38.207","3"
"2024-03-26 17:17:39.232","6"
"2024-03-26 17:17:49.272","2"
"2024-03-26 17:18:40.367","3"
"2024-03-26 17:18:42.371","6"
"2024-03-26 17:20:54.582","2"
"2024-03-26 17:28:43.220","3"
"2024-03-26 17:28:49.248","6"
"2024-03-26 17:29:42.356","7"
"2024-03-26 17:29:49.375","2"
"2024-03-26 17:30:38.454","3"
"2024-03-26 17:30:41.463","6"
"2024-03-26 17:31:29.584","7"
"2024-03-26 17:31:34.616","2"
"2024-03-26 17:32:27.259","6"
"2024-03-26 17:34:14.502","7"
"2024-03-26 17:34:19.532","2"
"2024-03-26 17:35:00.619","6"
"2024-03-26 17:37:15.533","7"
"2024-03-26 17:37:19.547","2"
"2024-03-26 17:42:34.607","6"
"2024-03-26 17:43:46.909","7"
"2024-03-26 17:43:51.458","2"
"2024-03-26 17:48:47.493","6"
"2024-03-26 17:49:44.631","7"
"2024-03-26 17:49:50.651","2"
"2024-03-26 17:53:12.682","3"
"2024-03-26 17:53:20.700","6"
"2024-03-26 17:56:05.569","2"
"2024-03-26 18:39:44.342","3"
"2024-03-26 18:39:51.357","6"
"2024-03-26 18:40:31.426","7"
"2024-03-26 18:40:34.429","2"
"2024-03-26 18:40:39.440","3"
"2024-03-26 18:40:40.442","6"
"2024-03-26 18:40:45.453","2"
"2024-03-26 18:41:26.573","3"
"2024-03-26 18:41:28.574","6"
"2024-03-26 18:42:35.719","7"
"2024-03-26 18:42:40.732","2"
"2024-03-26 18:43:03.777","6"
"2024-03-26 18:44:41.528","7"
"2024-03-26 18:44:45.534","2"
"2024-03-26 18:47:12.365","6"
"2024-03-26 18:49:20.641","7"
"2024-03-26 18:49:24.722","2"
"2024-03-26 18:49:49.358","6"
"2024-03-26 18:51:22.549","7"
"2024-03-26 18:51:26.582","2"
"2024-03-26 18:51:46.625","6"
"2024-03-26 18:52:18.688","7"
"2024-03-26 18:52:20.693","2"
"2024-03-26 18:52:30.708","3"
"2024-03-26 18:52:31.710","2"
"2024-03-26 18:58:22.579","3"
"2024-03-26 18:58:27.590","6"
"2024-03-26 18:59:00.665","7"
"2024-03-26 18:59:04.672","2"
"2024-03-26 18:59:05.681","3"
"2024-03-26 18:59:06.679","6"
"2024-03-26 18:59:09.684","2"
"2024-03-26 19:00:15.487","3"
"2024-03-26 19:00:17.493","6"
"2024-03-26 19:01:12.616","7"
"2024-03-26 19:01:15.629","2"
"2024-03-26 19:01:42.703","6"
"2024-03-26 19:02:26.806","7"
"2024-03-26 19:02:29.367","2"
"2024-03-26 19:02:30.370","6"
"2024-03-26 19:03:48.529","7"
"2024-03-26 19:03:57.548","2"
"2024-03-26 19:16:32.278","3"
"2024-03-26 19:16:36.283","6"
"2024-03-26 19:17:10.517","7"
"2024-03-26 19:17:12.522","2"
"2024-03-26 19:18:03.657","6"
"2024-03-26 19:18:11.173","7"
"2024-03-26 19:18:14.179","2"
"2024-03-26 19:18:20.193","3"
"2024-03-26 19:18:21.194","6"
"2024-03-26 19:18:24.202","2"
"2024-03-26 19:21:04.573","3"
"2024-03-26 19:21:06.576","6"
"2024-03-26 19:22:02.187","7"
"2024-03-26 19:22:07.199","2"
"2024-03-26 19:22:23.236","3"
"2024-03-26 19:22:24.240","6"
"2024-03-26 19:22:28.248","2"
"2024-03-26 19:24:17.569","3"
"2024-03-26 19:24:19.571","6"
"2024-03-26 19:24:46.615","7"
"2024-03-26 19:24:53.630","2"
"2024-03-26 19:27:24.459","3"
"2024-03-26 19:27:27.467","6"
"2024-03-26 19:27:57.549","7"
"2024-03-26 19:28:00.569","2"
"2024-03-26 19:29:17.232","3"
"2024-03-26 19:29:20.249","6"
"2024-03-26 19:30:37.419","7"
"2024-03-26 19:30:40.423","2"
"2024-03-26 19:30:50.446","6"
"2024-03-26 19:31:47.587","7"
"2024-03-26 19:31:52.593","2"
"2024-03-26 19:33:01.654","6"
"2024-03-26 19:36:00.358","7"
"2024-03-26 19:36:05.368","2"
"2024-03-26 19:36:40.432","6"
"2024-03-26 19:39:39.506","7"
"2024-03-26 19:39:40.506","2"
"2024-03-26 19:40:05.565","3"
"2024-03-26 19:40:09.572","6"
"2024-03-26 19:43:05.923","7"
"2024-03-26 19:43:10.481","2"
"2024-03-26 19:44:56.201","6"
"2024-03-26 19:47:51.576","7"
"2024-03-26 19:47:57.231","2"
"2024-03-26 19:48:44.325","6"
"2024-03-26 19:51:31.536","7"
"2024-03-26 19:51:35.544","2"
"2024-03-26 19:54:29.440","6"
"2024-03-26 19:57:26.422","7"
"2024-03-26 19:57:32.438","2"
"2024-03-26 20:02:10.587","3"
"2024-03-26 20:02:14.594","6"
"2024-03-26 20:04:14.496","7"
"2024-03-26 20:04:19.507","2"
"2024-03-26 20:04:42.546","3"
"2024-03-26 20:04:46.553","6"
"2024-03-26 20:04:58.676","2"
"2024-03-26 20:05:02.679","3"
"2024-03-26 20:05:03.681","6"
"2024-03-26 20:05:29.232","7"
"2024-03-26 20:05:33.248","2"
"2024-03-26 20:05:36.253","6"
"2024-03-26 20:05:52.279","2"
"2024-03-26 20:07:17.462","3"
"2024-03-26 20:07:19.465","6"
"2024-03-26 20:08:16.594","7"
"2024-03-26 20:08:21.603","2"
"2024-03-26 20:08:30.621","3"
"2024-03-26 20:08:31.620","6"
"2024-03-26 20:08:34.629","2"
"2024-03-26 20:09:37.335","3"
"2024-03-26 20:09:38.337","6"
"2024-03-26 20:11:44.748","7"
"2024-03-26 20:11:49.278","2"
"2024-03-26 20:12:35.454","6"
"2024-03-26 20:15:25.332","7"
"2024-03-26 20:15:30.342","2"
"2024-03-26 20:17:04.696","6"
"2024-03-26 20:19:52.657","7"
"2024-03-26 20:19:57.673","2"
"2024-03-26 20:21:27.665","3"
"2024-03-26 20:21:28.666","6"
"2024-03-26 20:21:34.677","2"
"2024-03-26 20:22:10.255","3"
"2024-03-26 20:22:12.259","6"
"2024-03-26 20:26:33.407","7"
"2024-03-26 20:26:38.423","2"
"2024-03-26 20:27:43.766","6"
"2024-03-26 20:28:54.645","7"
"2024-03-26 20:28:59.654","2"
"2024-03-26 20:29:54.513","6"
"2024-03-26 20:32:41.606","7"
"2024-03-26 20:32:46.625","2"
"2024-03-26 20:34:19.369","6"
"2024-03-26 20:35:45.057","7"
"2024-03-26 20:35:50.571","2"
"2024-03-26 20:45:14.516","6"
"2024-03-26 20:47:54.889","7"
"2024-03-26 20:47:59.393","2"
"2024-03-26 20:48:29.516","3"
"2024-03-26 20:48:30.520","6"
"2024-03-26 20:51:09.366","7"
"2024-03-26 20:51:10.870","2"
"2024-03-26 21:19:13.743","3"
"2024-03-26 21:19:20.756","6"
"2024-03-26 21:30:40.874","7"
"2024-03-26 21:30:41.878","2"
"2024-03-26 21:40:35.781","3"
"2024-03-26 21:40:39.784","6"
"2024-03-26 21:43:10.813","7"
"2024-03-26 21:43:15.830","2"
"2024-03-26 21:43:53.495","6"
"2024-03-26 21:46:24.926","7"
"2024-03-26 21:46:29.543","2"
"2024-03-26 21:47:02.890","6"
"2024-03-26 21:49:28.932","7"
"2024-03-26 21:49:33.940","2"
"2024-03-26 21:51:25.754","6"
"2024-03-26 21:53:51.807","7"
"2024-03-26 21:53:52.805","2"
"2024-03-26 21:55:03.941","3"
"2024-03-26 21:55:06.948","6"
"2024-03-26 21:56:35.832","7"
"2024-03-26 21:56:45.850","2"
"2024-03-26 21:57:28.952","3"
"2024-03-26 21:57:33.966","6"
"2024-03-26 21:58:45.621","2"
"2024-03-26 22:04:36.925","3"
"2024-03-26 22:04:39.927","6"
"2024-03-26 22:05:31.539","7"
"2024-03-26 22:05:36.550","2"
"2024-03-26 22:06:53.881","3"
"2024-03-26 22:06:56.887","6"
"2024-03-26 22:07:23.510","7"
"2024-03-26 22:07:28.519","2"
"2024-03-26 22:07:56.597","6"
"2024-03-26 22:09:56.520","7"
"2024-03-26 22:10:01.527","2"
"2024-03-26 22:10:54.637","6"
"2024-03-26 22:12:09.906","7"
"2024-03-26 22:12:12.910","2"
"2024-03-26 22:12:13.911","6"
"2024-03-26 22:12:33.963","2"
"2024-03-26 22:13:02.522","6"
"2024-03-26 22:13:52.696","7"
"2024-03-26 22:13:57.704","2"
"2024-03-26 23:18:30.027","3"
"2024-03-26 23:18:33.031","2"
"2024-03-26 23:20:57.005","3"
"2024-03-26 23:20:59.005","2"
"2024-03-26 23:21:30.582","3"
"2024-03-26 23:21:31.584","2"
"2024-03-26 23:21:50.703","6"
"2024-03-26 23:22:07.776","2"
"2024-03-26 23:23:20.940","3"
"2024-03-26 23:23:22.940","6"
"2024-03-26 23:23:42.985","2"
"2024-03-26 23:24:00.040","6"
"2024-03-26 23:24:18.578","2"
"2024-03-26 23:24:56.855","3"
"2024-03-26 23:25:01.862","6"
"2024-03-26 23:25:09.882","2"
"2024-03-27 07:14:30.314","3"
"2024-03-27 07:14:32.315","2"
"2024-03-27 07:14:36.326","6"
"2024-03-27 07:14:47.361","2"
"2024-03-27 07:15:08.421","3"
"2024-03-27 07:15:10.428","6"
"2024-03-27 07:15:23.456","7"
"2024-03-27 07:15:29.759","2"
"2024-03-27 07:34:41.287","3"
"2024-03-27 07:34:43.291","6"
"2024-03-27 07:36:04.450","2"
"2024-03-27 07:36:12.468","3"
"2024-03-27 07:36:13.471","6"
"2024-03-27 07:36:32.502","7"
"2024-03-27 07:36:33.505","2"
"2024-03-27 07:38:45.292","3"
"2024-03-27 07:38:48.294","6"
"2024-03-27 07:39:11.337","7"
"2024-03-27 07:39:13.340","2"
"2024-03-27 07:40:44.529","3"
"2024-03-27 07:40:45.529","6"
"2024-03-27 07:40:46.531","2"
"2024-03-27 07:41:04.583","6"
"2024-03-27 07:41:18.621","7"
"2024-03-27 07:41:21.626","2"
"2024-03-27 07:42:47.324","3"
"2024-03-27 07:42:49.328","6"
"2024-03-27 07:43:12.391","7"
"2024-03-27 07:43:14.397","2"
"2024-03-27 08:00:17.609","3"
"2024-03-27 08:00:20.613","6"
"2024-03-27 08:00:44.734","7"
"2024-03-27 08:00:46.742","2"
"2024-03-27 08:03:40.262","2"
"2024-03-27 08:07:31.465","2"
"2024-03-27 08:08:58.644","3"
"2024-03-27 08:09:00.151","6"
"2024-03-27 08:09:26.221","2"
"2024-03-27 08:10:07.301","3"
"2024-03-27 08:10:11.309","6"
"2024-03-27 08:11:21.470","2"
"2024-03-27 08:15:04.436","3"
"2024-03-27 08:15:09.439","6"
"2024-03-27 08:17:32.232","2"
"2024-03-27 08:20:18.585","3"
"2024-03-27 08:20:23.593","6"
"2024-03-27 08:21:02.674","7"
"2024-03-27 08:21:05.679","2"
"2024-03-27 08:24:59.367","3"
"2024-03-27 08:25:01.370","2"
"2024-03-27 08:25:25.414","3"
"2024-03-27 08:25:31.428","6"
"2024-03-27 08:26:39.568","2"
"2024-03-27 08:37:18.262","3"
"2024-03-27 08:37:24.266","2"
"2024-03-27 08:38:58.463","3"
"2024-03-27 08:39:02.471","6"
"2024-03-27 08:40:39.675","2"
"2024-03-27 08:41:00.218","3"
"2024-03-27 08:41:04.229","6"
"2024-03-27 08:44:14.637","2"
"2024-03-27 08:48:27.657","3"
"2024-03-27 08:48:32.669","6"
"2024-03-27 08:49:27.283","2"
"2024-03-27 08:51:48.683","3"
"2024-03-27 08:51:52.692","6"
"2024-03-27 08:52:32.270","7"
"2024-03-27 08:52:36.279","2"
"2024-03-27 08:56:36.792","3"
"2024-03-27 08:56:40.797","6"
"2024-03-27 08:58:32.630","2"
"2024-03-27 09:00:53.426","3"
"2024-03-27 09:00:58.438","6"
"2024-03-27 09:02:41.664","7"
"2024-03-27 09:02:44.669","2"
"2024-03-27 09:06:50.553","3"
"2024-03-27 09:06:53.559","6"
"2024-03-27 09:07:31.632","7"
"2024-03-27 09:07:34.650","2"
"2024-03-27 09:07:50.693","6"
"2024-03-27 09:09:01.542","7"
"2024-03-27 09:09:04.553","2"
"2024-03-27 09:12:07.686","3"
"2024-03-27 09:12:12.697","6"
"2024-03-27 09:13:22.421","7"
"2024-03-27 09:13:26.428","2"
"2024-03-27 09:13:46.465","6"
"2024-03-27 09:14:25.291","7"
"2024-03-27 09:14:29.296","2"
"2024-03-27 09:20:49.215","3"
"2024-03-27 09:20:54.226","6"
"2024-03-27 09:21:31.298","7"
"2024-03-27 09:21:34.300","2"
"2024-03-27 09:22:02.370","6"
"2024-03-27 09:22:40.519","2"
"2024-03-27 09:24:28.238","3"
"2024-03-27 09:24:33.243","6"
"2024-03-27 09:25:32.382","2"
"2024-03-27 10:02:10.693","3"
"2024-03-27 10:02:15.700","6"
"2024-03-27 10:02:21.714","7"
"2024-03-27 10:02:28.724","2"
"2024-03-27 10:02:41.748","6"
"2024-03-27 10:03:20.341","7"
"2024-03-27 10:03:23.345","2"
"2024-03-27 10:04:30.479","7"
"2024-03-27 10:04:32.483","2"
"2024-03-27 10:04:55.530","3"
"2024-03-27 10:04:56.531","6"
"2024-03-27 10:05:59.673","7"
"2024-03-27 10:06:02.675","2"
"2024-03-27 11:13:58.334","3"
"2024-03-27 11:14:03.341","6"
"2024-03-27 11:15:21.010","7"
"2024-03-27 11:15:23.113","2"
"2024-03-27 11:17:04.344","3"
"2024-03-27 11:17:08.349","2"
"2024-03-27 11:18:03.470","3"
"2024-03-27 11:18:05.474","6"
"2024-03-27 11:18:42.068","7"
"2024-03-27 11:18:45.074","2"
"2024-03-27 11:18:52.106","6"
"2024-03-27 11:19:33.187","7"
"2024-03-27 11:19:41.203","2"
"2024-03-27 13:50:35.960","3"
"2024-03-27 13:50:42.974","6"
"2024-03-27 13:51:35.200","7"
"2024-03-27 13:51:37.203","2"
"2024-03-27 13:53:00.888","3"
"2024-03-27 13:53:04.900","6"
"2024-03-27 13:54:03.017","7"
"2024-03-27 13:54:10.025","2"
"2024-03-27 13:59:43.416","6"
"2024-03-27 14:00:55.611","7"
"2024-03-27 14:00:57.618","2"
"2024-03-27 14:02:12.801","3"
"2024-03-27 14:02:16.806","6"
"2024-03-27 14:03:33.456","7"
"2024-03-27 14:03:38.469","2"
"2024-03-27 14:04:25.755","3"
"2024-03-27 14:04:27.756","6"
"2024-03-27 14:05:00.823","7"
"2024-03-27 14:05:05.833","2"
"2024-03-27 14:05:35.937","6"
"2024-03-27 14:12:16.617","7"
"2024-03-27 14:12:21.634","2"
"2024-03-27 14:13:51.194","6"
"2024-03-27 14:14:20.340","7"
"2024-03-27 14:14:25.352","2"
"2024-03-27 14:16:52.251","6"
"2024-03-27 14:18:02.076","7"
"2024-03-27 14:18:08.093","2"
"2024-03-27 14:22:06.672","3"
"2024-03-27 14:22:07.674","6"
"2024-03-27 14:23:27.831","7"
"2024-03-27 14:23:35.845","2"
"2024-03-27 14:24:25.020","6"
"2024-03-27 14:36:32.425","7"
"2024-03-27 14:36:38.441","2"
"2024-03-27 14:39:05.447","3"
"2024-03-27 14:39:06.447","6"
"2024-03-27 14:40:22.097","7"
"2024-03-27 14:40:29.107","2"
"2024-03-27 14:41:01.458","6"
"2024-03-27 14:42:17.639","7"
"2024-03-27 14:42:25.657","2"
"2024-03-27 14:42:45.746","6"
"2024-03-27 14:43:56.997","7"
"2024-03-27 14:44:05.014","2"
"2024-03-27 14:45:27.977","6"
"2024-03-27 14:49:31.793","7"
"2024-03-27 14:49:37.805","2"
"2024-03-27 14:55:41.178","3"
"2024-03-27 14:55:42.180","6"
"2024-03-27 14:56:11.242","7"
"2024-03-27 14:56:18.253","2"
"2024-03-27 14:59:25.872","6"
"2024-03-27 15:00:44.034","7"
"2024-03-27 15:00:51.049","2"
"2024-03-27 15:01:29.420","6"
"2024-03-27 15:02:57.091","7"
"2024-03-27 15:03:02.107","2"
"2024-03-27 15:12:40.557","6"
"2024-03-27 15:15:20.395","7"
"2024-03-27 15:15:27.414","2"
"2024-03-27 15:16:02.541","3"
"2024-03-27 15:16:03.543","6"
"2024-03-27 15:19:45.189","7"
"2024-03-27 15:19:52.201","2"
"2024-03-27 15:46:08.205","3"
"2024-03-27 15:46:09.709","6"
"2024-03-27 16:00:16.785","7"
"2024-03-27 16:00:22.794","2"
"2024-03-27 16:00:27.803","3"
"2024-03-27 16:00:31.812","2"
"2024-03-27 16:01:26.686","3"
"2024-03-27 16:01:28.690","6"
"2024-03-27 16:02:01.764","7"
"2024-03-27 16:02:08.780","2"
"2024-03-27 16:02:36.839","6"
"2024-03-27 16:03:34.951","7"
"2024-03-27 16:03:41.962","2"
"2024-03-27 16:04:57.688","6"
"2024-03-27 16:05:59.871","7"
"2024-03-27 16:06:06.886","2"
"2024-03-27 16:06:28.921","6"
"2024-03-27 16:07:38.077","7"
"2024-03-27 16:07:45.094","2"
"2024-03-27 16:09:27.085","6"
"2024-03-27 16:10:35.719","7"
"2024-03-27 16:10:39.736","2"
"2024-03-27 16:13:27.826","6"
"2024-03-27 16:14:24.959","7"
"2024-03-27 16:14:27.966","2"
"2024-03-27 16:16:07.798","6"
"2024-03-27 16:17:11.865","7"
"2024-03-27 16:17:16.877","2"
"2024-03-27 16:17:52.100","6"
"2024-03-27 16:19:21.776","7"
"2024-03-27 16:19:29.790","2"
"2024-03-27 16:19:50.893","6"
"2024-03-27 16:20:41.023","7"
"2024-03-27 16:20:47.042","2"
"2024-03-27 16:22:29.327","6"
"2024-03-27 16:23:24.907","7"
"2024-03-27 16:23:31.917","2"
"2024-03-27 16:25:24.351","6"
"2024-03-27 16:26:44.016","7"
"2024-03-27 16:26:51.030","2"
"2024-03-27 16:31:33.057","6"
"2024-03-27 16:32:22.259","7"
"2024-03-27 16:32:29.273","2"
"2024-03-27 16:33:48.980","6"
"2024-03-27 16:34:45.185","7"
"2024-03-27 16:34:52.202","2"
"2024-03-27 16:39:38.043","6"
"2024-03-27 16:40:57.200","7"
"2024-03-27 16:41:03.209","2"
"2024-03-27 16:48:12.932","6"
"2024-03-27 16:49:01.030","7"
"2024-03-27 16:49:05.044","2"
"2024-03-27 16:49:43.139","6"
"2024-03-27 16:50:07.199","7"
"2024-03-27 16:50:12.209","2"
"2024-03-27 16:54:11.442","6"
"2024-03-27 16:54:29.477","7"
"2024-03-27 16:54:38.494","2"
"2024-03-27 16:54:44.504","6"
"2024-03-27 16:55:10.062","7"
"2024-03-27 16:55:19.080","2"
"2024-03-27 16:56:21.504","3"
"2024-03-27 16:56:24.504","6"
"2024-03-27 17:01:56.223","7"
"2024-03-27 17:02:04.238","2"
"2024-03-27 17:02:10.251","3"
"2024-03-27 17:02:14.260","6"
"2024-03-27 17:02:40.309","7"
"2024-03-27 17:02:45.320","2"
"2024-03-27 17:02:52.339","3"
"2024-03-27 17:02:55.249","2"
"2024-03-27 17:04:02.143","3"
"2024-03-27 17:04:03.143","6"
"2024-03-27 17:04:20.246","7"
"2024-03-27 17:04:24.153","2"
"2024-03-27 17:05:17.508","3"
"2024-03-27 17:05:22.516","6"
"2024-03-27 17:05:39.567","7"
"2024-03-27 17:05:43.076","2"
"2024-03-27 17:05:47.082","3"
"2024-03-27 17:05:50.086","2"
"2024-03-27 17:06:15.137","3"
"2024-03-27 17:06:17.139","6"
"2024-03-27 17:07:45.313","7"
"2024-03-27 17:07:53.334","2"
"2024-03-27 17:08:49.187","6"
"2024-03-27 17:11:27.158","7"
"2024-03-27 17:11:35.176","2"
"2024-03-27 17:12:26.393","3"
"2024-03-27 17:12:27.395","6"
"2024-03-27 17:14:54.316","7"
"2024-03-27 17:15:02.333","2"
"2024-03-27 17:16:02.499","6"
"2024-03-27 17:18:30.304","7"
"2024-03-27 17:18:38.320","2"
"2024-03-27 17:19:06.423","6"
"2024-03-27 17:21:34.349","7"
"2024-03-27 17:21:42.362","2"
"2024-03-27 17:24:16.180","6"
"2024-03-27 17:26:34.463","7"
"2024-03-27 17:26:42.485","2"
"2024-03-27 17:28:24.309","6"
"2024-03-27 17:30:26.309","7"
"2024-03-27 17:30:34.320","2"
"2024-03-27 17:32:01.494","6"
"2024-03-27 17:34:03.288","7"
"2024-03-27 17:34:11.303","2"
"2024-03-27 17:37:54.228","6"
"2024-03-27 17:39:48.491","7"
"2024-03-27 17:39:56.498","2"
"2024-03-27 17:43:24.305","6"
"2024-03-27 17:45:09.535","7"
"2024-03-27 17:45:17.549","2"
"2024-03-27 17:45:57.150","6"
"2024-03-27 17:47:49.392","7"
"2024-03-27 17:47:57.404","2"
"2024-03-27 17:49:56.260","6"
"2024-03-27 17:51:48.508","7"
"2024-03-27 17:51:56.527","2"
"2024-03-27 17:53:04.170","6"
"2024-03-27 17:54:49.374","7"
"2024-03-27 17:54:57.385","2"
"2024-03-27 18:33:49.143","3"
"2024-03-27 18:33:51.649","6"
"2024-03-27 18:35:43.425","7"
"2024-03-27 18:35:45.425","2"
"2024-03-27 18:55:20.572","6"
"2024-03-27 18:57:13.815","7"
"2024-03-27 18:57:20.824","2"
"2024-03-27 19:08:25.779","6"
"2024-03-27 19:10:10.486","7"
"2024-03-27 19:10:14.495","2"
"2024-03-27 19:10:47.571","6"
"2024-03-27 19:12:39.805","7"
"2024-03-27 19:12:45.818","2"
"2024-03-27 19:14:11.548","6"
"2024-03-27 19:16:03.826","7"
"2024-03-27 19:16:11.841","2"
"2024-03-27 19:17:48.595","6"
"2024-03-27 19:19:39.813","7"
"2024-03-27 19:19:43.826","2"
"2024-03-27 19:23:34.941","6"
"2024-03-27 19:25:06.632","7"
"2024-03-27 19:25:11.638","2"
"2024-03-27 19:28:13.623","3"
"2024-03-27 19:28:14.623","6"
"2024-03-27 19:30:33.605","7"
"2024-03-27 19:30:37.614","2"
"2024-03-27 19:33:03.535","6"
"2024-03-27 19:35:49.972","7"
"2024-03-27 19:35:56.987","2"
"2024-03-27 19:37:39.679","6"
"2024-03-27 19:39:08.539","7"
"2024-03-27 19:39:16.554","2"
"2024-03-27 19:42:37.705","6"
"2024-03-27 19:45:10.591","7"
"2024-03-27 19:45:18.667","2"
"2024-03-27 19:46:10.774","6"
"2024-03-27 19:46:28.814","7"
"2024-03-27 19:46:33.821","2"
"2024-03-27 19:47:54.550","3"
"2024-03-27 19:47:55.561","6"
"2024-03-27 19:50:08.830","7"
"2024-03-27 19:50:15.846","2"
"2024-03-27 20:16:34.746","3"
"2024-03-27 20:16:35.751","6"
"2024-03-27 20:18:13.552","7"
"2024-03-27 20:18:22.569","2"
"2024-03-27 20:26:10.561","3"
"2024-03-27 20:26:18.579","6"
"2024-03-27 20:27:12.707","7"
"2024-03-27 20:27:17.725","2"
"2024-03-27 20:27:24.833","3"
"2024-03-27 20:27:27.839","6"
"2024-03-27 20:27:38.857","2"
"2024-03-27 20:28:42.508","3"
"2024-03-27 20:28:45.015","6"
"2024-03-27 20:30:14.750","7"
"2024-03-27 20:30:17.755","2"
"2024-03-27 20:31:01.865","6"
